inputs,rating,id,word_length,date
"""I had an airport flight today. Uber would not accept my credit card, my Venmo, or my PayPal. As a last resort I brought an Uber gift card to cover my ride to the airport. I'll be damned the Uber App wouldn't even accept their own gift card. My daughter downloaded three of her cards to her app to buy me a ride and sure enough they wouldn't accept her cards either. As a last resort she brought me a ride from Lift with no problem. I'm sending Uber back their gift card certified mail and demanding a refund. After much stress I barely made my flight. I'm also deleting Uber's App and will never, ever use them again. Laura""",1,1195,623,2019-10-24
"""I am trying to get paid the $156.00 dollars they owe me.   This is only part of the $3,000.00 they have cost me with hype and misrepresentions.         Clayton Blehm 84 yrs old""",5,1196,176,2016-06-17
"""Scheduled a ride to the Tampa Airport. Driver never showed up with no notice. Tried to book a ride again but web site couldn't or wouldn't supply a ride. Ended up having to book a regular taxi. Won't count on Uber again!""",1,1197,220,2019-05-23
"""If I could rate this experience any lower, I would. This was my first and last trip with Uber. My credit card was charged $33.60 for the trip to my destination, and $113.62 for the return trip. I contacted Uber and they would not refund the overcharge. This is certainly no way to run a business and no way to treat their customers. Terrible experience. Next time I will call a cab. Attached are photos of my receipts.""",1,1198,418,2019-05-24
"""And where have all the good drivers gone? Maybe to Lyft?  Driver nearly an hourlate,did not rely to text or answer phone. Left my elderly mom.  She tried o contact uber safety and got a recording""",1,1199,195,2019-06-25
"""My friend spent her 21st birthday clubbing and by the end of the night she was puking. Our Uber driver came to pick us up knowing we had a night of partying and a sick friend. On our drive home he stopped to let her puke. However she did puke on the outside and made a small mess in the car. After our trip I cleaned up everything inside it car as quick as I could. Then a week later we were charged with $150 for cleaning along with the charge of the trip for a very very minimal amount of puke on the seat belt and the outside of the car. We gladly would have paid 50 dollars for clean up however no matter what way we spun it definitely didnt cost 150 dollars to clean a car. He knew when he responded to our Uber need that we would be drunk. If he didnt want drunk people he did not need to respond. We will be sticking with lyft from now on.""",1,1200,846,2018-06-21
"""I schefuled a pickup on Miami Beach waited much longer than was quoted on the map. The map kept changing time to a longer period.  After a while I called the driver to see where he was and he said in Spanish that he didn't speak English. I canceled the trip and tried to schedule another and the price went from $16 to $43. I called Central taxi and had a car in 3 minutes for less money. I seriously doubt I'll use Uber again.""",1,1201,427,2016-03-09
"""While traveling Europe I spent over 500 Euro with Uber. They overcharged me on 25% of the trips I made compared to the quoted price given on phone app, after the ride was completed. One instance they quoted me 40 to 50 Euro and charged me 70 Euro! Over a 100 Euros were spent from overcharges compared to their quoted phone app price. This seems very dishonest to me.""",1,1202,367,2018-09-18
"""Never could get a confirmation.  My G.P.S. was floating.  They said my phone was not valid.   In Chicago, it's not worth the delay.   NEVER again, this has been disgusting.""",1,1203,172,2016-06-29
"""My fault for NOT researching better...  Uber has ZERO customer service..  Imagine to my surprise, NO numbers to call customer support with a problem..  NO way to cancel service online... NOT any advice about how to cancel service ... NO ride verification.  With all the negative responses that I am seeing everywhere online, I will be  surprised if they are still in business for long... Pitiful excuse for a company...  Typical GREED! Only in America, and now international...  This company redefines the meaning of BUYER BEWARE!""",1,1204,530,2014-11-21
