review_text,prediction,id,metrics,event_timestamp
"{""text"":""It sure can be a great experience for riders, but not so for drivers. Uber advertises $18-35 an hour while driving for Uber, but it's not true at all. I drove for 6 hours last night and I made like $90, and I was busy. See, while one can get a lot of riders, many just want to hop a few blocks away, which is not worth it for the driver at all. The fare will be just about $3.20 or so, or $5.50? Taking into account that maybe I drove more than a few blocks to pick up that rider just to take him/her 5 blocks away?  Minimum flat fee should be at least $6 to make it worth picking them up. I actually have a rider whose fee was $3.20. But the driver has no way to know in advance these things, otherwise I won't pick up that person.  Let's do the math, last night I made 90 - %20 to uber = 72, now 72 - 17gas = 55. Now 55 - 10 a day for car lease = 45 Now $45/ 6 hours shift = $7.5 which is less than minimum wage. Sure there are nights or days when you get a bit more, but that still be around $12/hour, other days average pay might be $15/hour or so, but no where near $35 an hour. In addition, if my car goes over the mileage limit from the lease I will pay 15 cents a mile and driving for Uber my car WILL go over the limit. Uber, should increase the prices to make it worth for the drivers, and riders before you complain the driver this and that and before you give such a low ratings, think about the privilege you have by using Uber, and how this ride might be at the drivers expense.""}","[{""label"":""1"",""score"":1.0}]",df99bd4d-5dac-4a36-875a-b26d5f39e850,"{""text_length"":1492}",2014-03-30T00:00:00.000
"{""text"":""I've used Uber in several cities New York, Chicago, Orlando, Miami, Boston, Las Vegas. I feel safer when I can see a picture and car description in a society where it is so unsafe for women traveling alone. In Vegas it was the cheapest way to get to and from the airport. Boston didn't allow airport pickup but I got one to return to airport, a savings of $20. If the cabs want to compete they need to adjust their rates and make us feel safer.""}","[{""label"":""5"",""score"":1.0}]",dfe82ced-f6b3-4d91-ac21-af8f0a54d8b1,"{""text_length"":444}",2018-07-14T00:00:00.000
"{""text"":""Uber drivers are a really mixed bag. Some are good an others don't know where they are going. They should get better training.""}","[{""label"":""2"",""score"":1.0}]",dff40998-b550-4d39-8a45-4875f5c3c66e,"{""text_length"":126}",2014-07-01T00:00:00.000
"{""text"":""Uber driver has let the meter on even after the ride was completed. I lost my money because of this. He rode a good 2hrs on the road. Wrote to the customer support multiple times but no one seems to care as soon as I explained my situation. They didn't even bother to reply.""}","[{""label"":""1"",""score"":1.0}]",e00fdd39-4816-4199-942d-2398d7349681,"{""text_length"":274}",2016-01-31T00:00:00.000
"{""text"":""The truth is that Uber sucks. What we need is serious improvement on the taxi system rather than replacing it with a gigantic corporation that has way, waaay too much power in a unregulated market. Uber is too big to be controlled and that is a serious threat workers and consumers. I had an important medical appointment yesterday. I'm being treated with scheduled shots for a serious medical condition. The Uber driver who was supposed to pick me up cancelled the trip because of surging prices. Each and every time I tried to get an Uber car it was the same thing. The app showed the car arriving in a few minutes, but you could see the car taking turns and driving around to have me cancelling the trip and allowing him to make more money on another trip due to surging rates. It has happened many times in the past and the internet is full of negative reviews stating the very same problem, which I've heard from friend in Brazil as well.""}","[{""label"":""1"",""score"":1.0}]",e01948c4-bf3c-44d1-ab2b-4e089788edea,"{""text_length"":943}",2016-05-04T00:00:00.000
"{""text"":""On Saturday February 9th me and 3 of my friends were trying to get a ride back to our hotel from a concert. We were canceled on 3 different times and stuck out in the cold because the bar we were at was closing and kicking people out. We downloaded Lyft and got a ride right away. I will NEVER use Uber every again. I would NEVER recommend it to anyone. From here on out I will be riding with Lyft. Thanks for the awful experience! And to top it all off they charged ME a cancellation fee! HA! I'm not the one that cancelled! And they don't have a customer service line to call to discuss the issue, so my only other option is to let everyone else know!""}","[{""label"":""1"",""score"":1.0}]",e02164db-5a70-4601-8583-a301296c1ec5,"{""text_length"":653}",2019-02-12T00:00:00.000
"{""text"":""I have never had an issue with Uber in the last two years of using their service until two days ago, when I scheduled a ride the night before. Upon entering the details, a window popped up on the app indicating a Pick Up guarantee. If the driver did not show up within the window of time allotted, the passenger would be credited $10 for a future ride so long as it met the eligibility criteria. My driver exceeded the window of time and arrived later. As a result, I was late to arrive for my appointment. I wrote to customer service and requested the credit. The rep stated they would credit $5 instead. When I quoted their policy verbatim, the second rep stated they would not be paying any additional credit. 24 hours later, they still haven't even credited the $5. It's annoying that as a loyal user with a pretty good rating can't even get something like this resolved, and in line with Uber's policy.""}","[{""label"":""1"",""score"":1.0}]",e0630e43-0a58-49ce-b7fd-4c08f0189534,"{""text_length"":907}",2018-09-29T00:00:00.000
"{""text"":""We experienced an awful organized crime (with gun shooting threats and robbing) that happened to us while riding the uber service during our visit to South Africa._x000D_We ordered an uber from our hotel to \""catch a meeting\"" in the airport at on 31st-07-2019 at 14:48hrs, 1-half way to our destination on the highway a civilian car drove beside us and asked the uber driver to pull over_x000D_2-the uber driver parked aside_x000D_3-three gunned men came out of their vehicle and approached our car _x000D_4- Searched the glove compartment and the car trunk but they surprised that we have no luggage \""because they expected that we are leaving the country so we will have all the belongings and won't even have time to report the incident to the police because we will have a flight that we would rather catch\""_x000D_5-The approached our windows and threatened to shoot us if we didn't give up all we have_x000D_6-They took 800USD and left awayHaving the above said, we consider uber solely responsible for this incident as we were under their chastity and they should have their safety and security measures and standards which shall compensate us for the risk and terrible experience we had and the money we lost but they have not done any action so far although we have reported to them the full details._x000D_We are currently back to Dubai/UAE and we trust in your international neutral standard when it comes to life treats and peoples' safety in taking the issue up with them _x000D_Please find attached the police reports and the uber trip details_x000D_Yours sincerely,_x000D_Abdelmutaleb Awad_x000D_*******888_x000D_Dubai_x000D_United Arab Emirates""}","[{""label"":""1"",""score"":1.0}]",e067d803-7594-4a95-b153-ec8ac07013a6,"{""text_length"":1657}",2019-08-17T00:00:00.000
"{""text"":""Uber lies about their incentives. For example they say $50 an hour for Lake Tahoe driving. The terms are you have to complete one ride per hour at least. However they will not give you one ride per hour. The only thing they want is more driver in that City. You will not get the $50 because they don't give you one ride per hour. They just want more driver so it will be available when customers request.""}","[{""label"":""1"",""score"":1.0}]",e068a374-cbdd-4828-bc90-8f0dc540ff84,"{""text_length"":404}",2016-07-02T00:00:00.000
"{""text"":""My mother had a ride on 7th May through Uber App and she left her mobile in the cab. After that we are continuously trying to connect with the driver Satendra, who didn't responded to our calls and he immediately switched off the phone... We had immediately reported this incidence to Uber and after their responses, I personally feel like Uber himself trained them for all cheat happen with their customers, everytime just their automated responses were coming no one bother to understand the pain of Senior Citizen Female traveller, moreover, I have wrote an email to uber CEO, and found he is too least bother about customers and their issues. I won't anyone suggest to opt Uber henceforth, they are not reliable.""}","[{""label"":""1"",""score"":1.0}]",e091e8fd-f360-4898-a6ee-22038b5aeca7,"{""text_length"":716}",2019-05-08T00:00:00.000
"{""text"":""I have a pending transaction of $156 and $75 from Uber. This was quite the sticker shock when this trips should have only cost $30 each. Neither of which were approved on my card. I have been back and forth all weekend trying to get this situation resolved. I have spoken with three different representatives in order to get this resolved. It seems that I am just getting passed around and bullied to a point where I feel as if they just want me to be silent and just take whatever they say whenever they feel like responding back to me. ""}","[{""label"":""1"",""score"":1.0}]",e0a83a36-7cc1-4086-946a-352ca6cdb24d,"{""text_length"":538}",2015-09-14T00:00:00.000
